url,title,segment,target
http://ah.ifeng.com/human/lundao/detail_2015_09/10/4333531_0.shtml,黄梅戏大师韩再芬收明星“徒弟” 何炅汪涵扮董永,"黄梅戏 大师 韩 再 芬 收 明星 “ 徒弟 ” 何炅 汪涵 扮 董 永
",1
http://ent.qq.com/a/20161013/047060.htm,CBA最搞笑队名！他们叫上海哔哩哔哩队,"C B A 最 搞笑 队名 ！ 他们 叫 上海 哔哩哔哩队
",1
http://military.china.com/important/11132797/20161021/23797010_all.html,香港议员辱国旗区旗挨批港媒：对峙更形恶化,"香港 议员 辱 国旗 区旗 挨批 港媒 ： 对峙 更 形 恶化
",1
http://news.hf365.com/system/2014/09/09/014217012.shtml,博物馆展出徽州饼模观众现场里学做月饼(图),"博物馆 展出 徽州 饼 模 观众 现场 里 学 做 月饼 ( 图 )
",1
http://news.sina.com.cn/o/2016-12-13/doc-ifxypcqa9447781.shtml,郑佳明：风雨湘商，魂兮归来,"郑 佳明 ： 风雨 湘 商 ， 魂兮归来
",1
http://news.qq.com/a/20111116/000630.htm,"2011""西递·宏村杯""中国黟县摄影大展征稿启事","2011"" 西递·宏村 杯 ""中国 黟县 摄影 大展 征稿 启事
",1
http://ent.ifeng.com/a/20140722/40193081_0.shtml,《徽州往事》首登国家大剧院韩再芬领衔主演,"《 徽州 往事 》 首 登 国家 大 剧院 韩 再芬 领衔 主演
",1
http://culture.people.com.cn/n/2014/0916/c87423-25667138.html,碧山书局：藏在徽派建筑间祠堂里的阅读空间,"碧山 书局 ： 藏在 徽派 建筑 间 祠堂 里 的 阅读 空间
",1
http://www.epochtimes.com/gb/16/7/22/n8126799.htm,凤凰网屡次发布假新闻遭北京惩罚,"凤凰 网 屡次 发布 假 新闻 遭 北京 惩罚
",1
http://house.hexun.com/2015-08-07/178168028.html,"伟星和院：徽派院落别墅,很中国很时尚|组图","伟 星 和 院 ： 徽派 院落 别墅 , 很 中国 很 时尚 | 组图
",1
http://www.hf365.com/travel/system/2015/03/27/014534623.shtml,【高铁游】合福高铁将开通8条精品高铁游黄山线路出炉,"【 高铁 游 】 合 福 高铁 将 开通 8 条 精品 高铁 游 黄山 线路 出炉
",1
http://www.bjnews.com.cn/opinion/2016/07/19/410403.html,城市改名，别改丢了“血脉”,"城市 改名 ， 别 改 丢 了 “ 血脉 ”
",1
http://news.xinhuanet.com/politics/2013-04/09/c_115321373.htm,成龙捐楼，该谁反思？——成龙拟捐徽派古建筑引发热议的背后,"成 龙 捐 楼 ， 该 谁 反思 ？ —— 成 龙 拟 捐 徽派 古建筑 引发 热议 的 背后
",1
http://www.autohome.com.cn/info/201503/865864.html,众泰T600众行中国问茶之道探寻歙县古镇,"众泰T 600 众 行中国 问 茶 之 道 探寻 歙县 古镇
",1
http://news.wh.house365.com/zx/20151113/025795429.html,伟星和院：传承徽派建筑精髓筑造,"伟 星 和 院 ： 传承 徽派 建筑 精髓 筑造
",1
http://history.sina.com.cn/his/zl/2014-09-26/1125101622.shtml,近代浙商为何不做胡雪岩，马云能懂否？,"近代 浙 商 为 何 不做 胡雪 岩 ， 马云 能 懂 否 ？
",1
http://travel.ifeng.com/a/20160229/41556532_0.shtml,在宏村的烟雨朦胧中寻回徽派建筑的古老故事,"在 宏村 的 烟雨 朦胧 中 寻回 徽派 建筑 的 古老 故事
",1
http://www.infzm.com/content/119943,从张氏叔侄案到《无罪》：当代冤案如何走进电影,"从 张氏 叔侄 案 到 《 无罪 》 ： 当代 冤案 如何 走 进 电影
",1
http://ah.ifeng.com/news/detail_2015_11/10/4542436_0.shtml,九年城建奠定发展宏图合肥滨湖新区荣创安徽“四,"九年 城建 奠定 发展 宏图 合肥 滨湖 新区 荣 创安 徽 “ 四
",1
http://news.gmw.cn/2016-10/07/content_22312997.htm,西安：用小礼品传文明,"西安 ： 用 小 礼品 传 文明
",1
http://yn.xinhuanet.com/travel/2013-04/07/c_132290046.htm,春到黄山梦幻天堂赴一个与花的浪漫约会,"春 到 黄山 梦幻 天堂 赴 一个 与 花 的 浪漫 约会
",1
http://news.hf365.com/system/2015/02/11/014472989.shtml,合肥美术馆夺两项国家大奖,"合肥 美术馆 夺 两 项 国家 大奖
",1
http://news.qq.com/a/20110803/000860.htm,“看得见的历史”上河徽院—徽州风情摄影大展征稿,"“ 看 得 见 的 历史 ” 上 河 徽 院 — 徽州 风情 摄影 大 展 征稿
",1
http://www.ah.xinhuanet.com/ly/2006-12/20/content_8829868.htm,黄山将建徽文化博物馆,"黄山 将 建 徽 文化 博物馆
",1
http://guoxue.ifeng.com/a/20160605/48918635_0.shtml,“良渚人”是谁？为什么说他们是中华五千年文明的实证,"“ 良渚 人 ” 是 谁 ？ 为什么 说 他们 是 中华 五千 年 文明 的 实证
",1
http://www.channel8news.sg/news8/lifestyle/20160823-ent-clif4/3068022.html,【娱乐】《警徽天职4》下月开播演员趣事糗事不断,"【 娱乐 】 《 警徽 天职 4 》 下月 开播 演员 趣事糗 事 不 断
",1
http://www.ce.cn/culture/gd/201503/03/t20150303_4711537.shtml,李修松：要创新利用文化资源发展文化旅游产业,"李 修松 ： 要 创新 利用 文化 资源 发展 文化 旅游 产业
",1
http://sd.ifeng.com/travel/jingdiantuijian/detail_2014_02/14/1848479_0.shtml,欣赏古城来一趟建筑与文化之旅（组图）,"欣赏 古城 来 一 趟 建筑 与 文化 之 旅 （ 组图 ）
",1
http://sc.people.com.cn/n2/2016/0929/c345167-29077623.html,“不二熊猫”走进外交部,"“ 不二 熊猫 ” 走 进 外交部
",1
http://news.hf365.com/system/2015/07/01/014649524.shtml,黄山开建中国首家徽菜博物馆,"黄山 开 建中 国 首 家 徽菜 博物馆
",1
http://news.qq.com/a/20160620/032609.htm,“港独”票选香港“国旗” 扬言七一举行升旗礼,"“ 港 独 ” 票选 香港 “ 国旗 ” 扬言 七一 举行 升旗 礼
",1
http://www.chinanews.com/cul/2013/09-09/5261774.shtml,成龙捐赠的徽派古建筑正式落户新加坡(图),"成 龙 捐赠 的 徽派 古建筑 正式 落户 新加坡 ( 图 )
",1
http://travel.china.com/vane/tour/11119697/20121024/17489825.html,徽州古城历史与文化的见证者,"徽州 古城 历史 与 文化 的 见证者
",1
http://ah.ifeng.com/travel/fengyou/detail_2015_07/19/4127083_0.shtml,黄山歙县徽州古城打响高铁旅游促销优惠献礼暑期,"黄山 歙县 徽州 古城 打响 高铁 旅游 促销 优惠 献礼 暑期
",1
http://travel.ifeng.com/news/detail_2015_03/04/40666608_0.shtml,《凤凰旅游两会策划》安徽旅游何必在一棵树上吊死？,"《 凤凰 旅游 两会 策划 》 安徽 旅游 何必 在 一 棵 树 上吊死 ？
",1
http://www.nbd.com.cn/articles/2016-08-29/1034542.html,“G20蓝”席卷神州大地,"“G 20 蓝 ” 席卷 神州大地
",1
http://history.voc.com.cn/article/201401/201401031722504121.html,歙县中国保存最完好的四大古城之一,"歙县 中国 保存 最 完好 的 四 大 古城 之 一
",1
http://news.xinhuanet.com/local/2014-10/19/c_1112881989.htm,合肥“中国鼓”获世界最大鼓型建筑吉尼斯纪录,"合肥 “ 中国 鼓 ” 获 世界 最 大 鼓 型 建筑 吉尼斯 纪录
",1
http://news.sina.com.cn/c/2015-08-23/doc-ifxhcvrn0249754.shtml,南国古建筑“论剑”云髻山价高无人卖独缺“潮汕风”,"南国 古建筑 “ 论 剑 ” 云 髻山 价高 无 人 卖 独缺 “ 潮汕 风 ”
",1
http://travel.sina.com.cn/china/2013-06-27/1509196891.shtml,歙县“知识分子游”：不一样的徽州之旅,"歙县 “ 知识分子 游 ” ： 不一样 的 徽州 之 旅
",1
http://expo.people.com.cn/n1/2016/0725/c57922-28582632.html,第二十三届上海国际茶文化旅游节暨2016年首届文成茶文化旅游节举办,"第二十三 届 上海 国际 茶文化 旅游节 暨 2016年 首 届 文成 茶文化 旅游节 举办
",1
http://travel.sina.com.cn/outdoor/2009-04-09/103975718.shtml,跟着心的方向走古意浓浓品味徽州自驾游(图),"跟着 心 的 方向 走 古意 浓浓 品味 徽州 自驾游 ( 图 )
",1
http://news.qq.com/a/20120705/001438.htm,游走黟县徽居之外别有风景,"游走 黟县 徽 居 之外 别 有 风景
",1
http://travel.southcn.com/jujiao/content/2014-02/10/content_92002286.htm,欣赏古城从建筑与文化开始,"欣赏 古城 从 建筑 与 文化 开始
",1
http://travel.china.com.cn/txt/2014-11/27/content_34169468.htm,黄山高速坚持开展微笑服务全面展示安徽好形象,"黄山 高速 坚持 开展 微笑 服务 全面 展示 安徽 好 形象
",1
http://news.163.com/16/0914/22/C0V73MU7000146BE.html,古法手工月饼：徽州舌尖上的中秋味道,"古法 手工 月饼 ： 徽州 舌尖 上 的 中秋 味道
",1
http://www.tdzyw.com/2012/1030/21939.html,皖南古村落保护案例：古村落如何焕发新生机,"皖南 古 村落 保护 案例 ： 古 村落 如何 焕发 新 生机
",1
http://photo.takungpao.com/politics/2013-09/1343932.html,前国家主席胡锦涛携夫人刘永清回老家绩溪感受亲情,"前 国家 主席 胡 锦涛 携 夫人 刘 永清 回 老家 绩溪 感受 亲情
",1
http://news.qq.com/a/20120803/000902.htm,moussy“中国女孩”梦想从徽州出发,"m o u s s y “ 中国 女孩 ” 梦想 从 徽州 出发
",1
http://news.sina.com.cn/c/2015-04-13/082131710852.shtml,威猛乐队30年后重返京英媒:将西方文化带进中国,"威猛 乐队 30 年 后 重返 京 英媒 : 将 西方 文化 带 进 中国
",1
http://news.ifeng.com/history/zhongguoxiandaishi/detail_2013_12/27/32538400_0.shtml,“徽州”87年更名“黄山”后为何一直非议不断？,"“ 徽州 ” 87年 更名 “ 黄山 ” 后 为何 一直 非议 不断 ？
",1
http://news.xinhuanet.com/travel/2014-11/04/c_127176824.htm,黄山冬季赏雪攻略及冬游优惠政策,"黄山 冬季 赏雪 攻略 及 冬 游 优惠 政策
",1
http://www.chbcnet.com/thjs/content/2016-10/12/content_1260725.htm,台军猛男穿迷彩短裤亮相活动身材抢镜秒变网红,"台军 猛 男 穿 迷彩 短裤 亮相 活动 身材 抢 镜 秒 变 网红
",1
http://cul.china.com.cn/renwu/2012-05/25/content_5035672.htm,相声：时间会证明一切,"相声 ： 时间 会 证明 一切
",1
http://travel.163.com/14/0807/13/A3225NB900063KE8_all.html,爱上徽州的18个细节,"爱上 徽州 的 18 个 细节
",1
http://www.cqn.com.cn/qt/content/2016-04/18/content_2816807.htm,江西非物质文化遗产资源居全国前列非遗传承亟需“工匠精神”,"江西 非物质 文化 遗产 资源 居 全国 前列 非 遗 传承 亟需 “ 工匠 精神 ”
",1
http://ah.ifeng.com/news/detail_2015_05/31/3953787_0.shtml,“最美高铁线”合福高铁八大观光线路公布,"“ 最 美 高 铁线 ” 合 福 高铁 八大 观光 线路 公布
",1
http://www.chbcnet.com/whls/content/2016-08/08/content_1248938.htm,《孙子兵法全球行》系列丛书在台湾出版,"《 孙子 兵法 全球 行 》 系列 丛书 在 台湾 出版
",1
http://travel.sina.com.cn/china/2012-07-30/1408179914.shtml,婺源思溪延村：水墨徽州的陈年往事,"婺源 思 溪 延村 ： 水墨 徽州 的 陈年 往事
",1
http://news.xinhuanet.com/focus/2007-04/17/content_5972138.htm,"保护还是倒卖？皖南古民居遭遇""外卖""之痛","保护 还 是 倒卖 ？ 皖南 古 民居 遭遇 "" 外卖 ""之痛
",1
http://news.china.com.cn/shehui/2013-04/24/content_28637497.htm,成龙事件折射古建保护之忧:徽派古建正烂掉,"成 龙 事件 折射 古建 保护 之 忧 : 徽派 古建 正 烂掉
",1
http://news.winshang.com/html/046/0999.html,合肥华润万象城拟9月25日开业逾200个品牌已签约,"合肥 华润 万象 城 拟 9月 25日 开业 逾 200 个 品牌 已 签约
",1
http://society.people.com.cn/n/2015/0704/c1008-27252692.html,在“最美”高铁线上体验“一站一景”,"在 “ 最 美 ” 高铁 线 上 体验 “ 一 站 一 景 ”
",1
http://culture.people.com.cn/GB/22219/16845538.html,"""赵家班""齐上阵潘长江巩汉林再现央视被毙小品",""" 赵 家班 ""齐 上阵 潘 长江 巩 汉 林 再现 央视 被毙 小品
",1
http://www.epochtimes.com/gb/16/3/31/n7479208.htm,大陆山寨车办“车展” 奥迪四环变五环,"大陆 山寨 车 办 “ 车展 ” 奥迪 四 环 变 五环
",1
http://guoxue.ifeng.com/a/20160714/49355024_0.shtml,陕西发现姜太公女儿墓葬出土珍贵青铜器（图）,"陕西 发现 姜 太公 女儿 墓葬 出土 珍贵 青铜器 （ 图 ）
",1
http://www.sinchew.com.my/node/1541548/%E7%BA%AA%E5%BF%B5%E9%A9%AC%E6%9D%A5%E8%A5%BF%E4%BA%9A%E5%8D%8E%E4%BA%BA%E9%9F%B3%E4%B9%90%E6%95%99%E7%88%B6%E9%99%88%E5%BE%BD%E5%B4%87%C2%B7%E9%87%8D%E7%8E%B0%E5%A4%A7%E9%A9%AC%E7%8E%B0%E4%BB%A3%E8%AF%97%E6%9B%B2%E7%9A%84%E6%81%92%E4%B9%85%E5%85%89%E5%BD%A9,纪念马来西亚华人音乐教父陈徽崇·重现大马现代诗曲的恒久光彩,"纪念 马来西亚 华人 音乐 教父 陈 徽 崇 · 重现 大马 现代 诗 曲 的 恒久 光彩
",1
http://ent.sina.com.cn/j/2014-07-22/10124178845.shtml,大剧院推徽州三部曲韩再芬演绎清代娜拉,"大剧院 推 徽州 三部曲 韩 再 芬 演绎 清 代娜拉
",1
http://n.yam.com/travelrich/travel/20161202/20161202998288.html,走進皖美仙境感受山水絕美畫卷,"走 進皖 美 仙境 感受 山水絕 美 畫卷
",1
http://www.biketo.com/racing/17156.html,2014黄山赛接受报名：骑行风光无限美丽,"2014 黄山 赛 接受 报名 ： 骑 行风 光 无限 美丽
",1
http://news.house365.com/njzx/20160920/026720939.html,有建筑逆天了？南京首座东方文化乐园申世界纪录,"有 建筑 逆天 了 ？ 南京 首座 东方文化 乐园 申 世界纪录
",1
http://jx.people.com.cn/n/2015/0410/c190260-24459404.html,婺源篁岭被“北影”相中建“驿站” 中国最美乡村成影视拍摄热土,"婺源 篁岭 被 “ 北影 ” 相中 建 “ 驿站 ” 中国 最 美 乡村 成 影视 拍摄 热土
",1
http://travel.people.com.cn/GB/11144978.html,胡学凡：从三大区域板块推动安徽旅游发展,"胡 学凡 ： 从 三 大 区域 板块 推动 安徽 旅游 发展
",1
http://news.xinhuanet.com/house/2007-01/11/content_5590794.htm,文物斗士徐普来：20年收购26幢徽派古建筑图,"文物 斗士 徐 普来 ： 20年 收购 26 幢 徽派 古建筑 图
",1
http://www.chinanews.com/gn/2016/10-15/8032434.shtml,黄山警方：徽州区政协原主席羁押期,"黄山 警方 ： 徽州区 政协 原 主席 羁押 期
",1
http://www.epochtimes.com/gb/16/8/26/n8240944.htm,辽宁贿选案涉逾十名人大代表习王下大棋？,"辽宁 贿选案 涉 逾 十 名 人大代表 习 王 下 大 棋 ？
",1
http://finance.sina.com.cn/leadership/msypl/20060311/18112409618.shtml,徽商兴衰的启示：经济与文化互动(4),"徽商 兴衰 的 启示 ： 经济 与 文化 互动 ( 4 )
",1
http://news.xinhuanet.com/zgjx/2010-06/25/c_13368341.htm,安徽出版《徽州精粹——徽州区文化丛书》,"安徽 出版 《 徽州 精粹 —— 徽州区 文化 丛书 》
",1
http://gzqh.jrj.com.cn/2016/12/19071321853822.shtml,国际油价逼近17个月新高因产油国遵守减,"国际 油价 逼近 17 个 月 新高 因 产油国 遵守 减
",1
http://news.sina.com.cn/c/2010-05-04/000720198368.shtml,山东安徽两省三地争夺西门庆故里,"山东 安徽 两 省 三 地 争夺 西门 庆 故里
",1
http://www.chinanews.com/df/2016/06-09/7899691.shtml,杭州千岛湖千年水下古城端午重现老狮城人动情忆水下老家,"杭州 千岛湖 千 年 水下 古城 端午 重现 老 狮 城人 动情 忆 水下 老家
",1
http://edu.qq.com/a/20120514/000346.htm,“创业者风云论坛”在中科大MBA成功举办,"“ 创业者 风云 论坛 ” 在 中科大 M B A 成功 举办
",1
http://www.kaixian.tv/gd/2015/1012/227614.html,《徽班进京》明年开拍(图),"《 徽班 进 京 》 明年 开拍 ( 图 )
",1
http://news.xinhuanet.com/focus/2009-05/07/content_11308936.htm,安徽歙县“复古工程”：1.6亿重建府衙,"安徽 歙县 “ 复古 工程 ” ： 1.6亿 重建 府衙
",1
http://www.epochtimes.com/gb/16/9/30/n8351754.htm,战鹰周末纪念飞虎队中华民国空军亮相,"战鹰 周末 纪念 飞虎队 中华民国 空军 亮相
",1
http://ah.ifeng.com/human/huichangwenhuaquan/detail_2015_06/25/4042937_0.shtml,徽常文化圈| 常河：正在说话的写字人,"徽 常 文化圈 |常河 ： 正在 说话 的 写字 人
",1
http://news.hf365.com/system/2015/08/31/014707067.shtml,文博会蜀山分会场邀你来体验雕版拓印,"文博 会 蜀山 分会场 邀 你 来 体验 雕版 拓 印
",1
http://news.hf365.com/system/2011/10/02/011199636.shtml,徽园世博安徽馆正式开馆,"徽 园 世博 安徽 馆 正式 开馆
",1
http://news.hf365.com/system/2013/05/26/013212262.shtml,徽州古城展现山水画卷,"徽州 古城 展现 山水画 卷
",1
http://news.sina.com.cn/c/nd/2016-10-15/doc-ifxwvpaq1384536.shtml,浙江1400吨垃圾跨省偷埋安徽4家政府单位被诉,"浙江 1400 吨 垃圾 跨 省 偷 埋 安徽 4 家 政府 单位 被诉
",1
http://book.sina.com.cn/cul/cul/2014-05-09/1709630281.shtml,画家黄之创作《逍遥黄山》,"画家 黄 之 创作 《 逍遥 黄山 》
",1
http://enjoy.eastday.com/e/20140125/u1a7908635.html,《大黄山》今晚收官观众呼“今年黄山过春节”,"《 大黄山 》 今晚 收官 观众 呼 “ 今年 黄山 过 春节 ”
",1
http://district.ce.cn/zg/201204/18/t20120418_23251862.shtml,"""徽商大宅院""，是歙县的骄傲还是耻辱",""" 徽商 大 宅院 "" ， 是 歙县 的 骄傲 还是 耻辱
",1
http://fo.ifeng.com/a/20160301/41557093_0.shtml,你所不知道的藏传佛教吉祥八宝图(图),"你 所 不 知道 的 藏传 佛教 吉祥 八宝 图 ( 图 )
",1
http://ent.qq.com/a/20120118/000105.htm,曲丹安徽春晚献唱《龙抬头》 被“徽元素”吸引,"曲 丹 安徽 春晚 献 唱 《 龙 抬头 》 被 “ 徽 元素 ” 吸引
",1
http://travel.china.com/tour/11167035/20150908/20349347_all.html,南屏古村千年徽州的一缕乡愁,"南屏 古 村 千 年 徽州 的 一 缕 乡愁
",1
